Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments,Sales Pressure,Flow Rate Sales,Flow Rate Flare
Pierce Ranch #4,12/14/2016,0,46,12,0,0,,,,
Preston #1,12/14/2016,12,0,70,0,0,,,,
Pritchett #1,12/14/2016,0,0,0,0,0,,,,
Stange #1D,12/14/2016,0,119,3,0,0,,,,
Terrell #1,12/14/2016,0,254,10,0,0,Enterprise Sales- 202 MCF,,,
Thalmann #1,12/14/2016,2,0,0,40,,,,,
Wayne #1,12/14/2016,0,301,0,0,0,,,,
Wendel Unit #1,12/14/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/14/2016,2,0,76,0,0,,,,
Wittig Sisters #1,12/14/2016,0,0,0,0,0,,,,
Allen 1,12/13/2016,0,0,0,0,0,,,,
Ann #1,12/13/2016,0,0,0,0,0,,,,
Betty #1,12/13/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/13/2016,0,13,0,0,0,,,,
Bowman 1,12/13/2016,0,0,0,0,0,,,,
Box 1,12/13/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/13/2016,0,70,0,0,0,,,,
Carpenter #1,12/13/2016,0,137,5,0,0,,,,
Cl Moore #5,12/13/2016,0,40,0,0,0,,,,
Clayton 1,12/13/2016,0,0,0,0,0,,,,
Cornette #1,12/13/2016,0,0,0,0,0,,,,
Dyer #1,12/13/2016,7,90,0,0,0,,,,
Dyer #2,12/13/2016,0,141,120,0,0,,,,
Dyer #7,12/13/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/13/2016,0,90,18,0,0,,,,
Etta #1,12/13/2016,0,0,0,0,0,,,,
Flying G #1,12/13/2016,3,0,0,0,0,,,,
Fridel #1,12/13/2016,7,29,27,0,0,,,,
Gb #1,12/13/2016,0,0,0,0,0,Turned well on,,,
Glaze #1,12/13/2016,0,309,347,0,0,,,,
Haby #1,12/13/2016,2,0,15,0,0,,,,
Hill #1,12/13/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/13/2016,0,31,0,0,0,,,,
Huber #1,12/13/2016,0,0,0,0,0,,,,
Joe #1,12/13/2016,5,0,5,0,0,,,,
Kirby #1,12/13/2016,37,456,7,0,0,,,,
Kresta #1,12/13/2016,0,233,0,0,0,,,,
Lansford #1,12/13/2016,2,0,0,0,0,,,,
Lee #1H,12/13/2016,0,49,0,0,0,16/64 choke,,,
Lisa #1,12/13/2016,0,0,5,0,0,,,,
Lloyd #1,12/13/2016,54,7,28,0,0,,,,
Mclean #1,12/13/2016,0,0,0,0,0,,,,
Montemayor #1,12/13/2016,8,0,0,0,0,,,,
Moreland #1,12/13/2016,5,0,0,40,,,,,
Peters Ee A,12/13/2016,11,0,0,0,0,#1 & #4 OFF,,,
Pierce Ranch #4,12/13/2016,0,43,13,0,0,,,,
Preston #1,12/13/2016,13,0,68,0,0,,,,
Pritchett #1,12/13/2016,0,0,0,0,0,,,,
Stange #1D,12/13/2016,0,129,3,0,0,,,,
Terrell #1,12/13/2016,0,257,13,0,0,Enterprise Sales- 201 MCF,,,
Thalmann #1,12/13/2016,2,0,0,40,,,,,
Wayne #1,12/13/2016,0,311,0,0,0,,,,
Wendel Unit #1,12/13/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/13/2016,2,0,77,0,0,,,,
Wittig Sisters #1,12/13/2016,0,0,0,0,0,,,,
Allen 1,12/12/2016,0,0,0,0,0,,,,
Ann #1,12/12/2016,0,0,0,0,0,,,,
Betty #1,12/12/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/12/2016,0,14,0,0,0,,,,
Bowman 1,12/12/2016,0,0,0,0,0,,,,
Box 1,12/12/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/12/2016,0,70,0,0,0,,,,
Carpenter #1,12/12/2016,0,76,2,0,0,,,,
Cl Moore #5,12/12/2016,0,40,0,0,0,,,,
Clayton 1,12/12/2016,0,0,0,0,0,,,,
Cornette #1,12/12/2016,0,0,0,0,0,,,,
Dyer #1,12/12/2016,0,90,2,0,0,,,,
Dyer #2,12/12/2016,0,144,120,0,0,,,,
Dyer #7,12/12/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/12/2016,0,90,20,0,0,,,,
Etta #1,12/12/2016,0,0,0,0,0,,,,
Flying G #1,12/12/2016,2,0,0,0,0,,,,
Fridel #1,12/12/2016,5,36,30,0,0,H.O.,,,
Gb #1,12/12/2016,0,0,0,0,0,,,,
Glaze #1,12/12/2016,0,312,365,0,0,,,,
Haby #1,12/12/2016,2,0,0,0,0,,,,
Hill #1,12/12/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/12/2016,0,32,0,0,0,,,,
Huber #1,12/12/2016,0,0,0,0,0,,,,
Joe #1,12/12/2016,3,0,0,0,0,,,,
Kirby #1,12/12/2016,60,483,28,0,0,,,,
Kresta #1,12/12/2016,0,236,0,0,0,,,,
Lansford #1,12/12/2016,5,0,2,0,0,,,,
Lee #1H,12/12/2016,0,49,0,0,0,16/64 choke,,,
Lisa #1,12/12/2016,0,0,80,0,0,,,,
Lloyd #1,12/12/2016,13,206,48,0,0,,,,
Mclean #1,12/12/2016,0,0,0,0,0,,,,
Montemayor #1,12/12/2016,13,0,0,0,0,,,,
Moreland #1,12/12/2016,16,0,0,40,,,,,
Peters Ee A,12/12/2016,0,0,0,0,0,"#1 & #4 OFF, MUHO",,,
Pierce Ranch #4,12/12/2016,0,44,12,0,0,,,,
Preston #1,12/12/2016,13,0,60,0,0,,,,
Pritchett #1,12/12/2016,0,0,0,0,0,,,,
Stange #1D,12/12/2016,0,128,3,0,0,,,,
Terrell #1,12/12/2016,0,259,18,0,0,Enterprise Sales- 204 MCF,,,
Thalmann #1,12/12/2016,2,0,0,40,,,,,
Wayne #1,12/12/2016,0,311,0,0,0,,,,
Wendel Unit #1,12/12/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/12/2016,2,0,75,0,0,,,,
Wittig Sisters #1,12/12/2016,0,0,0,0,0,,,,
Allen 1,12/11/2016,0,0,0,0,0,,,,
Ann #1,12/11/2016,0,0,0,0,0,,,,
Betty #1,12/11/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/11/2016,0,14,0,0,0,,,,
Bowman 1,12/11/2016,0,0,0,0,0,,,,
Box 1,12/11/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/11/2016,0,70,0,0,0,,,,
Carpenter #1,12/11/2016,0,147,3,0,0,,,,
Cl Moore #5,12/11/2016,0,40,0,0,0,,,,
Clayton 1,12/11/2016,0,0,0,0,0,,,,
Cornette #1,12/11/2016,0,0,0,0,0,,,,
Dyer #1,12/11/2016,2,90,3,0,0,,,,
Dyer #2,12/11/2016,0,150,120,0,0,,,,
Dyer #7,12/11/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/11/2016,0,90,11,0,0,,,,
Etta #1,12/11/2016,0,0,0,0,0,,,,
Flying G #1,12/11/2016,0,0,1,0,0,,,,
Fridel #1,12/11/2016,7,20,18,0,0,,,,
Gb #1,12/11/2016,0,0,0,0,0,,,,
Glaze #1,12/11/2016,2,310,354,0,0,,,,
Haby #1,12/11/2016,2,0,0,0,0,,,,
Hill #1,12/11/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/11/2016,0,38,0,0,0,,,,
Huber #1,12/11/2016,10,0,0,0,0,,,,
Joe #1,12/11/2016,3,0,0,0,0,,,,
Kirby #1,12/11/2016,60,380,3,0,0,,,,
Kresta #1,12/11/2016,0,237,0,0,0,,,,
Lansford #1,12/11/2016,5,0,5,0,0,,,,
Lee #1H,12/11/2016,0,48,0,0,0,16/64 choke,,,
Lisa #1,12/11/2016,0,0,4,0,0,,,,
Lloyd #1,12/11/2016,9,7,60,0,0,,,,
Mclean #1,12/11/2016,0,0,0,0,0,,,,
Montemayor #1,12/11/2016,12,0,0,0,0,,,,
Moreland #1,12/11/2016,0,0,0,40,,,,,
Peters Ee A,12/11/2016,0,0,0,0,0,"MUHO #2 
1 OFF, 4 OFF",,,
Pierce Ranch #4,12/11/2016,0,44,12,0,0,,,,
Preston #1,12/11/2016,8,0,53,0,0,,,,
Pritchett #1,12/11/2016,0,0,0,0,0,,,,
Stange #1D,12/11/2016,0,126,5,0,0,,,,
Terrell #1,12/11/2016,0,262,15,0,0,Enterprise Sales-227,,,
Thalmann #1,12/11/2016,2,0,0,40,,,,,
Wayne #1,12/11/2016,0,301,0,0,0,,,,
Wendel Unit #1,12/11/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/11/2016,1,0,76,0,0,,,,
Wittig Sisters #1,12/11/2016,0,0,0,0,0,,,,
Allen 1,12/10/2016,0,0,0,0,0,,,,
Ann #1,12/10/2016,0,0,0,0,0,,,,
Betty #1,12/10/2016,2,0,0,0,0,,,,
Boone Est Gu #1,12/10/2016,0,14,0,0,0,,,,
Bowman 1,12/10/2016,0,0,0,0,0,,,,
Box 1,12/10/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/10/2016,0,70,0,0,0,,,,
Carpenter #1,12/10/2016,0,23,0,0,0,,,,
Cl Moore #5,12/10/2016,0,40,0,0,0,,,,
Clayton 1,12/10/2016,0,0,2,0,0,,,,
Cornette #1,12/10/2016,0,0,0,0,0,,,,
Dyer #1,12/10/2016,0,90,3,0,0,,,,
Dyer #2,12/10/2016,0,154,120,0,0,,,,
Dyer #7,12/10/2016,0,24,5,0,0,,,,
Dyer Unit #10,12/10/2016,0,90,20,0,0,,,,
Etta #1,12/10/2016,0,0,0,0,0,,,,
Flying G #1,12/10/2016,0,0,0,0,0,,,,
Fridel #1,12/10/2016,9,38,18,0,0,,,,
Gb #1,12/10/2016,0,0,0,0,0,,,,
Glaze #1,12/10/2016,0,308,358,0,0,,,,
Haby #1,12/10/2016,0,0,0,0,0,,,,
Hill #1,12/10/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/10/2016,0,35,0,0,0,,,,
Huber #1,12/10/2016,0,0,0,0,0,,,,
Joe #1,12/10/2016,3,0,3,0,0,,,,
Kirby #1,12/10/2016,88,380,3,0,0,,,,
Kresta #1,12/10/2016,0,237,0,0,0,,,,
Lansford #1,12/10/2016,5,0,2,0,0,,,,
Lee #1H,12/10/2016,0,48,0,0,0,16/64 choke,,,
Lisa #1,12/10/2016,0,0,1,0,0,,,,
Lloyd #1,12/10/2016,14,12,63,0,0,,,,
Mclean #1,12/10/2016,0,0,0,0,0,,,,
Montemayor #1,12/10/2016,5,0,0,0,0,,,,
Moreland #1,12/10/2016,7,0,0,40,,,,,
Peters Ee A,12/10/2016,0,0,0,0,0,"MUHO
1 OFF, 4 OFF",,,
Pierce Ranch #4,12/10/2016,0,43,13,0,0,,,,
Preston #1,12/10/2016,10,0,70,0,0,,,,
Pritchett #1,12/10/2016,0,0,0,0,0,,,,
Stange #1D,12/10/2016,0,127,5,0,0,,,,
Terrell #1,12/10/2016,0,269,17,0,0,Enterprise Sales- 244 MCF,,,
Thalmann #1,12/10/2016,2,0,0,40,,,,,
Wayne #1,12/10/2016,0,305,0,0,0,,,,
Wendel Unit #1,12/10/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/10/2016,2,0,74,0,0,,,,
Wittig Sisters #1,12/10/2016,0,0,0,0,0,,,,
Allen 1,12/9/2016,0,0,0,0,0,,,,
Ann #1,12/9/2016,0,0,0,0,0,,,,
Betty #1,12/9/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/9/2016,0,13,0,0,0,,,,
Bowman 1,12/9/2016,0,0,0,0,0,,,,
Box 1,12/9/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/9/2016,0,70,0,0,0,,,,
Carpenter #1,12/9/2016,0,140,5,0,0,,,,
Cl Moore #5,12/9/2016,0,40,0,0,0,,,,
Clayton 1,12/9/2016,0,0,2,0,0,,,,
Cornette #1,12/9/2016,0,0,0,0,0,,,,
Dyer #1,12/9/2016,0,90,3,0,0,,,,
Dyer #2,12/9/2016,0,161,120,0,0,,,,
Dyer #7,12/9/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/9/2016,0,90,18,0,0,,,,
Etta #1,12/9/2016,0,0,0,0,0,,,,
Flying G #1,12/9/2016,0,0,13,0,0,,,,
Fridel #1,12/9/2016,2,20,35,0,0,,,,
Gb #1,12/9/2016,0,0,0,0,0,,,,
Glaze #1,12/9/2016,0,304,368,0,0,,,,
Haby #1,12/9/2016,0,0,2,0,0,,,,
Hill #1,12/9/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/9/2016,0,35,0,0,0,,,,
Huber #1,12/9/2016,17,0,0,0,0,,,,
Joe #1,12/9/2016,3,0,0,0,0,,,,
Kirby #1,12/9/2016,73,369,12,0,0,,,,
Kresta #1,12/9/2016,0,236,0,0,0,,,,
Lansford #1,12/9/2016,3,0,2,0,0,,,,
Lee #1H,12/9/2016,0,48,0,0,0,16/64 choke,,,
Lisa #1,12/9/2016,0,0,7,0,0,,,,
Lloyd #1,12/9/2016,23,14,43,0,0,,,,
Mclean #1,12/9/2016,0,0,0,0,0,,,,
Montemayor #1,12/9/2016,3,0,0,0,0,,,,
Moreland #1,12/9/2016,18,0,0,40,,,,,
Peters Ee A,12/9/2016,0,0,37,0,0,MUHO,,,
Pierce Ranch #4,12/9/2016,0,45,8,0,0,,,,
Preston #1,12/9/2016,8,0,52,0,0,,,,
Pritchett #1,12/9/2016,0,0,0,0,0,,,,
Stange #1D,12/9/2016,0,125,5,0,0,,,,
Terrell #1,12/9/2016,0,301,12,0,0,Enterprise Sales-258 MCF,,,
Thalmann #1,12/9/2016,0,0,0,40,,,,,
Wayne #1,12/9/2016,0,313,0,0,0,,,,
Wendel Unit #1,12/9/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/9/2016,2,0,75,0,0,,,,
Wittig Sisters #1,12/9/2016,0,0,0,0,0,,,,
Allen 1,12/8/2016,0,0,0,0,0,,,,
Ann #1,12/8/2016,0,0,0,0,0,,,,
Betty #1,12/8/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/8/2016,0,15,0,0,0,,,,
Bowman 1,12/8/2016,0,0,0,0,0,,,,
Box 1,12/8/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/8/2016,0,35,0,0,0,,,,
Carpenter #1,12/8/2016,0,99,2,0,0,,,,
Cl Moore #5,12/8/2016,0,40,0,0,0,,,,
Clayton 1,12/8/2016,0,0,3,0,0,,,,
Cornette #1,12/8/2016,0,0,0,0,0,,,,
Dyer #1,12/8/2016,2,90,1,0,0,,,,
Dyer #2,12/8/2016,0,158,120,0,0,,,,
Dyer #7,12/8/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/8/2016,0,90,20,0,0,,,,
Etta #1,12/8/2016,0,0,0,0,0,,,,
Flying G #1,12/8/2016,0,0,15,0,0,,,,
Fridel #1,12/8/2016,5,22,20,0,0,,,,
Gb #1,12/8/2016,0,0,0,0,0,,,,
Glaze #1,12/8/2016,0,312,362,0,0,,,,
Haby #1,12/8/2016,2,0,0,0,0,,,,
Hill #1,12/8/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/8/2016,0,35,0,0,0,,,,
Huber #1,12/8/2016,2,0,0,0,0,,,,
Joe #1,12/8/2016,7,0,0,0,0,,,,
Kirby #1,12/8/2016,70,427,18,0,0,,,,
Kresta #1,12/8/2016,0,237,0,0,0,,,,
Lansford #1,12/8/2016,13,0,2,0,0,,,,
Lee #1H,12/8/2016,0,48,0,0,0,16/64 choke,,,
Lisa #1,12/8/2016,0,0,9,0,0,,,,
Lloyd #1,12/8/2016,5,165,48,0,0,,,,
Mclean #1,12/8/2016,0,0,0,0,0,,,,
Montemayor #1,12/8/2016,7,0,0,0,0,,,,
Moreland #1,12/8/2016,20,0,0,70,,,,,
Peters Ee A,12/8/2016,5,0,1,0,0,H.O. #2,,,
Pierce Ranch #4,12/8/2016,0,49,17,0,0,,,,
Preston #1,12/8/2016,15,0,119,0,0,,,,
Pritchett #1,12/8/2016,0,0,0,0,0,,,,
Stange #1D,12/8/2016,0,130,3,0,0,,,,
Terrell #1,12/8/2016,0,0,0,0,0,POL @ 9:00AM & Fix Leak,,,
Thalmann #1,12/8/2016,10,0,0,40,,,,,
Wayne #1,12/8/2016,0,309,0,0,0,,,,
Wendel Unit #1,12/8/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/8/2016,2,0,74,0,0,,,,
Wittig Sisters #1,12/8/2016,0,0,0,0,0,,,,
Allen 1,12/7/2016,0,0,0,0,0,,,,
Ann #1,12/7/2016,0,0,0,0,0,,,,
Betty #1,12/7/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/7/2016,0,14,0,0,0,,,,
Bowman 1,12/7/2016,0,0,0,0,0,,,,
Box 1,12/7/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/7/2016,0,70,0,0,0,,,,
Carpenter #1,12/7/2016,0,1,0,0,0,Comp down engine oil level,,,
Cl Moore #5,12/7/2016,0,40,0,0,0,,,,
Clayton 1,12/7/2016,0,0,5,0,0,,,,
Cornette #1,12/7/2016,0,0,5,0,0,,,,
Dyer #1,12/7/2016,2,90,0,0,0,,,,
Dyer #2,12/7/2016,0,162,120,0,0,,,,
Dyer #7,12/7/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/7/2016,0,90,20,0,0,,,,
Etta #1,12/7/2016,0,0,0,0,0,,,,
Flying G #1,12/7/2016,2,0,0,0,0,,,,
Fridel #1,12/7/2016,14,41,30,0,0,,,,
Gb #1,12/7/2016,0,0,0,0,0,,,,
Glaze #1,12/7/2016,1,307,348,0,0,,,,
Haby #1,12/7/2016,2,0,8,0,0,,,,
Hill #1,12/7/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/7/2016,0,34,0,0,0,,,,
Huber #1,12/7/2016,2,0,0,0,0,,,,
Joe #1,12/7/2016,12,0,0,0,0,,,,
Kirby #1,12/7/2016,63,463,7,0,0,,,,
Kresta #1,12/7/2016,0,239,0,0,0,,,,
Lansford #1,12/7/2016,0,9,3,0,0,,,,
Lee #1H,12/7/2016,0,48,0,0,0,16/64 choke,,,
Lisa #1,12/7/2016,0,0,6,0,0,,,,
Lloyd #1,12/7/2016,9,7,70,0,0,,,,
Mclean #1,12/7/2016,0,0,0,0,0,,,,
Montemayor #1,12/7/2016,12,0,0,0,0,,,,
Moreland #1,12/7/2016,9,0,0,70,,,,,
Peters Ee A,12/7/2016,2,0,2,0,0,#1 & #4 OFF,,,
Pierce Ranch #4,12/7/2016,0,50,12,0,0,comp down low suc cont valve froze up back on turn on meth,,,
Preston #1,12/7/2016,17,0,28,0,0,,,,
Pritchett #1,12/7/2016,0,0,0,0,0,,,,
Stange #1D,12/7/2016,0,123,5,0,0,,,,
Terrell #1,12/7/2016,0,5,0,0,0,"Enterprise Sales- 5 MCF
Shut In YTD. for Bump Line Leak-Will POL AM Thursday.",,,
Thalmann #1,12/7/2016,17,0,0,40,,,,,
Wayne #1,12/7/2016,0,262,0,0,0,,,,
Wendel Unit #1,12/7/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/7/2016,1,0,72,0,0,,,,
Wittig Sisters #1,12/7/2016,0,0,0,0,0,,,,
Allen 1,12/6/2016,0,0,0,0,0,,,,
Ann #1,12/6/2016,0,0,0,0,0,,,,
Betty #1,12/6/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/6/2016,0,13,0,0,0,,,,
Bowman 1,12/6/2016,0,0,0,0,0,,,,
Box 1,12/6/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/6/2016,0,70,0,0,0,,,,
Carpenter #1,12/6/2016,0,0,0,0,0,Comp fixed started unit,,,
Cl Moore #5,12/6/2016,0,40,0,0,0,,,,
Clayton 1,12/6/2016,2,0,0,0,0,,,,
Cornette #1,12/6/2016,0,0,0,0,0,,,,
Dyer #1,12/6/2016,2,90,2,0,0,,,,
Dyer #2,12/6/2016,0,64,120,0,0,,,,
Dyer #7,12/6/2016,0,24,5,0,0,,,,
Dyer Unit #10,12/6/2016,0,90,20,0,0,,,,
Etta #1,12/6/2016,0,22,0,0,0,,,,
Flying G #1,12/6/2016,2,0,0,0,0,,,,
Fridel #1,12/6/2016,20,23,5,0,0,,,,
Gb #1,12/6/2016,0,0,0,0,0,,,,
Glaze #1,12/6/2016,0,310,353,0,0,,,,
Haby #1,12/6/2016,0,0,0,0,0,,,,
Hill #1,12/6/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/6/2016,0,37,0,0,0,,,,
Huber #1,12/6/2016,0,0,0,0,0,,,,
Joe #1,12/6/2016,3,0,3,0,0,,,,
Kirby #1,12/6/2016,70,426,7,0,0,,,,
Kresta #1,12/6/2016,0,239,0,0,0,,,,
Lansford #1,12/6/2016,0,0,2,0,0,,,,
Lee #1H,12/6/2016,0,48,0,0,0,16/64 choke,,,
Lisa #1,12/6/2016,0,0,26,0,0,,,,
Lloyd #1,12/6/2016,9,9,65,0,0,,,,
Mclean #1,12/6/2016,0,0,0,0,0,,,,
Montemayor #1,12/6/2016,8,0,0,0,0,,,,
Moreland #1,12/6/2016,16,0,0,50,,,,,
Peters Ee A,12/6/2016,5,0,5,0,0,,,,
Pierce Ranch #4,12/6/2016,0,19,5,0,0,comp down low dis press back on,,,
Preston #1,12/6/2016,7,0,97,0,0,,,,
Pritchett #1,12/6/2016,0,0,0,0,0,,,,
Stange #1D,12/6/2016,0,128,3,0,0,,,,
Terrell #1,12/6/2016,0,250,18,0,0,Enterprise Sales-253 MCF,,,
Thalmann #1,12/6/2016,2,0,0,70,,,,,
Wayne #1,12/6/2016,0,213,0,0,0,,,,
Wendel Unit #1,12/6/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/6/2016,2,0,76,0,0,,,,
Wittig Sisters #1,12/6/2016,0,0,0,0,0,,,,
Allen 1,12/5/2016,0,0,0,0,0,,,,
Ann #1,12/5/2016,0,0,0,0,0,,,,
Betty #1,12/5/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/5/2016,0,13,0,0,0,,,,
Bowman 1,12/5/2016,0,0,0,0,0,,,,
Box 1,12/5/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/5/2016,0,70,0,0,0,,,,
Carpenter #1,12/5/2016,0,0,0,0,0,,,,
Cl Moore #5,12/5/2016,0,40,0,0,0,,,,
Clayton 1,12/5/2016,3,0,0,0,0,,,,
Cornette #1,12/5/2016,0,0,22,0,0,,,,
Dyer #1,12/5/2016,2,90,0,0,0,,,,
Dyer #2,12/5/2016,0,122,120,0,0,electrical power was off 4 hours,,,
Dyer #7,12/5/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/5/2016,0,90,13,0,0,,,,
Etta #1,12/5/2016,0,0,0,0,0,POL @ 1:30PM,,,
Flying G #1,12/5/2016,2,0,0,0,0,,,,
Fridel #1,12/5/2016,5,30,15,0,0,,,,
Gb #1,12/5/2016,0,0,0,0,0,,,,
Glaze #1,12/5/2016,0,306,356,0,0,,,,
Haby #1,12/5/2016,0,0,0,0,0,,,,
Hill #1,12/5/2016,0,0,0,0,0,located leak in sales line and marked will repair later when ground drys out,,,
Hilmar Unit #2,12/5/2016,0,36,0,0,0,,,,
Huber #1,12/5/2016,0,0,0,0,0,,,,
Joe #1,12/5/2016,0,0,3,0,0,,,,
Kirby #1,12/5/2016,84,454,8,0,0,,,,
Kresta #1,12/5/2016,0,241,0,0,0,,,,
Lansford #1,12/5/2016,0,0,3,0,0,,,,
Lee #1H,12/5/2016,0,48,0,0,0,16/64 choke,,,
Lisa #1,12/5/2016,0,0,7,0,0,,,,
Lloyd #1,12/5/2016,41,15,32,0,0,,,,
Mclean #1,12/5/2016,0,0,0,0,0,,,,
Montemayor #1,12/5/2016,3,0,0,0,0,,,,
Moreland #1,12/5/2016,14,0,0,50,,,,,
Peters Ee A,12/5/2016,5,0,1,0,0,,,,
Pierce Ranch #4,12/5/2016,0,43,8,0,0,,,,
Preston #1,12/5/2016,17,0,89,0,0,,,,
Pritchett #1,12/5/2016,0,0,0,0,0,,,,
Stange #1D,12/5/2016,0,126,5,0,0,,,,
Terrell #1,12/5/2016,0,250,20,0,0,Enterprise Sales- 228 MCF,,,
Thalmann #1,12/5/2016,0,0,0,70,,,,,
Wayne #1,12/5/2016,0,227,0,0,0,,,,
Wendel Unit #1,12/5/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/5/2016,3,0,77,0,0,,,,
Wittig Sisters #1,12/5/2016,0,0,0,0,0,,,,
Allen 1,12/4/2016,0,0,0,0,0,,,,
American Breco #3X-D&F,12/4/2016,0,0,0,0,0,,,,
Ann #1,12/4/2016,0,0,0,0,0,,,,
Betty #1,12/4/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/4/2016,0,13,0,0,0,,,,
Bowman 1,12/4/2016,0,0,0,0,0,,,,
Box 1,12/4/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/4/2016,0,70,0,0,0,,,,
Carpenter #1,12/4/2016,0,0,0,0,0,Comp down engine oil supply line broke,,,
Cl Moore #5,12/4/2016,0,55,0,0,0,,,,
Clayton 1,12/4/2016,5,0,0,0,0,,,,
Cornette #1,12/4/2016,0,0,0,0,0,,,,
Dyer #1,12/4/2016,0,90,0,0,0,,,,
Dyer #2,12/4/2016,0,136,120,0,0,,,,
Dyer #7,12/4/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/4/2016,0,90,13,0,0,,,,
Etta #1,12/4/2016,0,0,0,0,0,,,,
Flying G #1,12/4/2016,2,0,0,0,0,,,,
Fridel #1,12/4/2016,2,27,15,0,0,,,,
Gb #1,12/4/2016,0,0,0,0,0,,,,
Glaze #1,12/4/2016,0,308,340,0,0,,,,
Haby #1,12/4/2016,5,0,0,0,0,,,,
Hill #1,12/4/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/4/2016,0,35,0,0,0,,,,
Huber #1,12/4/2016,0,0,0,0,0,,,,
Joe #1,12/4/2016,0,0,3,0,0,,,,
Kirby #1,12/4/2016,86,431,7,0,0,,,,
Kresta #1,12/4/2016,0,242,0,0,0,,,,
Lansford #1,12/4/2016,0,0,3,0,0,,,,
Lee #1H,12/4/2016,0,48,0,0,0,16/64 choke,,,
Lisa #1,12/4/2016,0,0,5,0,0,,,,
Lloyd #1,12/4/2016,7,163,53,0,0,,,,
Mclean #1,12/4/2016,2,0,0,0,0,,,,
Montemayor #1,12/4/2016,5,0,0,0,0,,,,
Moreland #1,12/4/2016,16,0,0,50,,,,,
Peters Ee A,12/4/2016,7,0,0,0,0,#1 OFF #4 OFF,,,
Pierce Ranch #4,12/4/2016,0,43,10,0,0,,,,
Preston #1,12/4/2016,7,0,63,0,0,,,,
Pritchett #1,12/4/2016,0,0,0,0,0,,,,
Stange #1D,12/4/2016,0,130,3,0,0,,,,
Terrell #1,12/4/2016,0,254,17,0,0,Enterprise Sales- 234 MCF,,,
Thalmann #1,12/4/2016,3,0,0,70,,,,,
Wayne #1,12/4/2016,0,255,0,0,0,,,,
Wendel Unit #1,12/4/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/4/2016,2,0,75,0,0,,,,
Wittig Sisters #1,12/4/2016,0,0,0,0,0,,,,
Allen 1,12/3/2016,0,0,0,0,0,,,,
American Breco #3X-D&F,12/3/2016,0,0,0,0,0,,,,
Ann #1,12/3/2016,0,0,0,0,0,,,,
Betty #1,12/3/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/3/2016,0,13,0,0,0,,,,
Bowman 1,12/3/2016,0,0,0,0,0,,,,
Box 1,12/3/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/3/2016,0,70,0,0,0,,,,
Carpenter #1,12/3/2016,0,30,1,0,0,Comp down,,,
